donor_id,campaign_id,date,amount
332,12,2023-09-06,56.0
456,16,2024-05-25,469.0
109,17,2024-08-25,20.0
268,13,2023-08-04,419.0
445,14,2024-08-24,149.0
240,7,2024-06-24,10.0
301,14,2023-08-08,159.0
103,15,2024-12-27,248.0
250,12,2023-08-09,304.0
453,17,2024-01-24,71.0
196,9,2024-07-07,94.0
153,15,2024-10-08,20.0
174,12,2023-02-11,303.0
343,2,2024-11-06,51.0
431,5,2023-10-10,140.0
324,13,2023-02-27,380.0
420,20,2024-06-20,467.0
485,8,2023-03-14,385.0
412,14,2023-05-09,373.0
84,15,2024-08-21,405.0
113,11,2024-03-01,302.0
332,1,2024-10-26,90.0
378,3,2024-11-24,242.0
41,17,2023-05-05,349.0
105,19,2023-03-08,248.0
450,8,2024-09-28,100.0
266,13,2023-11-10,103.0
210,20,2023-11-22,104.0
118,3,2024-07-18,71.0
377,5,2024-07-31,148.0
454,6,2023-03-23,94.0
348,2,2024-08-21,431.0
387,13,2023-01-02,386.0
350,5,2023-07-23,103.0
296,8,2024-10-23,171.0
258,1,2024-02-08,386.0
81,20,2023-04-13,375.0
268,12,2024-06-19,419.0
419,11,2024-01-03,180.0
235,7,2023-07-31,24.0
311,15,2024-07-30,104.0
357,11,2023-07-28,186.0
213,16,2023-04-27,350.0
49,3,2024-09-19,349.0
127,20,2024-04-22,118.0
223,14,2023-04-15,491.0
279,3,2024-05-09,233.0
408,1,2023-02-15,10.0
10,15,2023-11-27,386.0
294,1,2023-08-04,185.0
277,17,2024-05-06,430.0
438,2,2024-03-24,83.0
107,20,2024-06-19,314.0
420,6,2024-05-25,350.0
429,8,2024-04-02,66.0
375,16,2024-06-30,123.0
73,19,2024-06-19,303.0
30,1,2024-06-23,148.0
188,3,2024-04-28,24.0
364,3,2023-01-16,426.0
451,5,2024-07-24,302.0
195,12,2023-08-31,244.0
156,12,2023-07-26,491.0
172,20,2023-09-28,233.0
41,13,2024-12-05,253.0
63,20,2024-12-30,42.0
23,9,2023-04-25,186.0
360,7,2024-08-02,426.0
75,4,2023-10-26,467.0
118,19,2024-04-27,253.0
380,19,2024-02-01,258.0
290,6,2024-01-29,373.0
440,13,2023-03-16,228.0
7,11,2024-04-26,491.0
196,13,2023-04-13,214.0
421,13,2023-10-24,90.0
193,20,2023-06-27,380.0
148,15,2023-08-03,331.0
202,13,2023-11-11,240.0
444,11,2023-02-08,430.0
419,19,2023-09-16,208.0
427,8,2024-12-16,244.0
479,20,2023-01-07,469.0
475,8,2023-02-18,400.0
126,10,2024-06-21,350.0
395,16,2023-06-10,230.0
325,19,2023-06-25,430.0
392,11,2024-08-13,457.0
440,13,2023-01-02,123.0
204,9,2024-03-30,405.0
486,20,2024-10-05,491.0
31,19,2023-10-03,94.0
388,16,2024-05-12,214.0
434,7,2024-09-20,304.0
376,19,2024-11-06,405.0
344,12,2023-01-28,94.0
443,15,2023-11-29,349.0
75,14,2023-01-01,100.0
155,11,2023-07-07,253.0
430,10,2023-02-25,10.0
448,6,2023-04-22,230.0
234,2,2023-11-06,419.0
262,11,2023-02-05,341.0
125,19,2024-03-14,467.0
245,6,2024-12-29,51.0
485,14,2024-08-14,448.0
122,20,2024-08-17,66.0
125,6,2024-07-30,90.0
124,10,2024-10-01,375.0
35,1,2023-11-03,185.0
87,3,2024-06-17,167.0
201,8,2024-12-28,331.0
369,8,2024-09-10,349.0
77,20,2023-04-19,411.0
59,15,2024-01-07,469.0
431,7,2023-12-23,353.0
500,11,2023-06-30,180.0
109,7,2023-12-22,149.0
278,4,2024-11-06,56.0
68,12,2023-03-09,304.0
69,6,2023-10-19,484.0
165,14,2024-11-22,396.0
489,12,2023-06-30,373.0
305,11,2024-04-10,349.0
365,19,2024-03-09,94.0
343,14,2024-11-11,214.0
354,16,2024-06-17,126.0
416,13,2023-03-07,258.0
109,20,2023-01-21,159.0
341,11,2024-01-19,77.0
383,17,2024-09-06,349.0
300,7,2024-07-12,212.0
359,11,2023-10-12,373.0
499,9,2024-08-24,400.0
385,13,2024-08-19,23.0
280,18,2023-12-02,113.0
483,11,2023-07-07,467.0
111,15,2024-11-01,498.0
139,19,2023-08-31,145.0
435,1,2023-03-14,42.0
85,4,2024-04-23,349.0
273,14,2024-07-14,349.0
99,14,2023-04-11,244.0
104,3,2024-05-28,56.0
214,17,2023-06-25,293.0
165,3,2023-08-26,386.0
196,16,2023-02-28,336.0
284,14,2023-04-09,385.0
428,20,2024-05-09,467.0
164,13,2024-05-28,120.0
64,15,2023-10-24,149.0
117,19,2023-05-03,396.0
267,6,2023-08-17,349.0
140,10,2024-08-16,405.0
246,15,2024-10-17,303.0
487,6,2023-05-20,457.0
476,10,2024-06-24,123.0
428,7,2024-01-26,94.0
184,17,2023-09-27,109.0
20,18,2023-01-12,140.0
147,17,2024-01-24,373.0
304,9,2023-12-03,167.0
228,10,2024-05-20,90.0
102,10,2023-04-16,20.0
417,7,2023-02-01,42.0
216,16,2023-03-15,253.0
407,18,2023-06-20,148.0
499,20,2023-12-28,426.0
465,1,2024-10-10,41.0
82,1,2024-03-08,170.0
365,12,2023-04-10,104.0
163,2,2024-10-19,126.0
48,4,2023-01-09,427.0
415,17,2024-07-27,253.0
329,4,2024-11-27,430.0
116,11,2023-01-29,77.0
337,4,2023-04-24,293.0
323,7,2023-05-23,123.0
443,18,2024-01-25,341.0
13,9,2024-09-23,167.0
494,3,2024-11-12,170.0
287,8,2023-06-06,303.0
114,19,2023-12-01,498.0
480,4,2023-09-17,427.0
22,18,2023-03-23,303.0
349,20,2024-03-16,51.0
320,11,2023-06-21,42.0
126,14,2023-08-19,382.0
277,18,2024-12-20,372.0
204,16,2023-03-16,100.0
194,3,2023-09-27,171.0
286,15,2024-09-17,419.0
57,4,2023-03-03,396.0
303,5,2023-11-16,149.0
163,17,2023-04-12,208.0
19,7,2024-03-04,349.0
370,16,2024-12-22,372.0
264,14,2023-09-12,331.0
113,16,2024-06-15,349.0
488,7,2024-07-23,393.0
327,9,2023-04-22,120.0
65,4,2023-11-09,100.0
292,11,2024-04-05,341.0
25,2,2024-12-08,149.0
1,12,2024-04-06,240.0
141,12,2023-04-02,100.0
188,4,2023-02-21,56.0
128,18,2024-06-03,396.0
201,7,2023-04-08,120.0
127,1,2023-08-24,386.0
257,13,2024-01-09,419.0
194,6,2024-08-03,467.0
104,6,2024-07-10,406.0
265,12,2024-10-10,66.0
384,8,2023-08-22,331.0
260,19,2023-02-01,393.0
414,5,2023-10-16,180.0
75,5,2024-08-01,431.0
355,10,2024-06-25,386.0
188,1,2023-04-24,159.0
290,10,2023-07-23,396.0
45,5,2023-01-29,126.0
83,12,2024-10-04,457.0
123,7,2024-04-18,20.0
358,9,2024-11-27,180.0
66,12,2023-09-10,349.0
162,11,2023-03-03,396.0
380,15,2024-05-29,185.0
358,2,2024-03-05,77.0
188,20,2024-08-02,406.0
322,7,2024-06-20,457.0
450,12,2024-11-21,42.0
474,18,2023-05-21,234.0
13,3,2023-10-27,51.0
184,7,2024-11-05,385.0
111,11,2023-11-07,349.0
95,18,2024-04-15,20.0
290,12,2024-01-28,66.0
295,6,2024-10-03,171.0
451,5,2024-03-20,322.0
215,1,2023-06-21,240.0
27,12,2024-07-29,90.0
231,11,2023-01-31,396.0
321,4,2023-02-16,68.0
233,18,2023-05-10,56.0
437,4,2023-12-18,126.0
403,17,2024-09-13,248.0
53,2,2024-08-03,95.0
313,2,2023-02-27,484.0
281,12,2023-04-16,405.0
31,6,2023-11-26,373.0
337,10,2024-11-13,109.0
183,16,2024-01-18,214.0
23,14,2023-06-11,405.0
446,7,2023-10-13,400.0
74,19,2023-03-12,386.0
10,17,2024-03-29,396.0
484,9,2024-07-20,336.0
456,13,2024-02-01,244.0
160,5,2024-05-29,186.0
14,5,2023-01-26,118.0
412,10,2023-05-06,396.0
53,7,2024-02-12,430.0
408,15,2024-07-18,350.0
22,7,2023-07-17,469.0
30,15,2023-07-07,186.0
260,3,2024-11-28,71.0
205,19,2024-12-16,23.0
59,10,2024-04-28,233.0
471,15,2024-03-25,109.0
12,6,2023-12-20,382.0
290,12,2024-10-19,405.0
354,15,2024-08-19,411.0
75,6,2023-04-10,386.0
441,13,2024-09-07,20.0
241,19,2024-07-11,331.0
154,3,2024-07-09,160.0
96,8,2023-10-05,159.0
294,8,2024-11-23,240.0
209,20,2024-11-29,396.0
343,15,2024-09-17,258.0
88,4,2024-05-05,253.0
325,3,2024-01-16,349.0
137,8,2023-09-21,406.0
428,16,2024-09-01,118.0
452,13,2023-11-25,411.0
141,3,2023-04-25,240.0
83,16,2023-10-03,293.0
177,9,2024-05-02,314.0
198,14,2023-10-08,396.0
421,13,2023-10-02,427.0
401,7,2024-12-19,240.0
471,15,2023-11-24,498.0
218,7,2023-07-30,149.0
23,2,2024-07-05,234.0
235,9,2023-01-26,386.0
13,17,2023-01-27,123.0
101,5,2024-12-02,481.0
452,12,2023-03-24,140.0
431,1,2024-11-12,393.0
293,10,2024-02-17,159.0
101,11,2023-06-16,411.0
457,16,2024-11-30,248.0
304,14,2023-06-18,469.0
355,8,2023-08-17,100.0
303,17,2024-08-31,83.0
496,18,2024-01-02,170.0
227,12,2024-06-11,484.0
236,17,2024-10-08,427.0
455,14,2024-06-21,322.0
13,16,2024-06-07,258.0
210,14,2023-03-13,467.0
397,9,2024-10-06,51.0
100,4,2023-04-16,375.0
31,11,2024-11-19,253.0
329,6,2023-10-09,167.0
166,15,2023-05-13,457.0
459,5,2024-06-17,90.0
100,11,2023-09-26,214.0
173,18,2024-02-16,180.0
162,13,2024-11-03,367.0
263,11,2024-09-10,127.0
274,14,2023-01-18,71.0
3,18,2023-04-27,385.0
28,19,2023-05-24,228.0
326,15,2024-12-17,302.0
149,9,2024-07-04,214.0
438,20,2024-11-18,349.0
65,1,2024-02-26,180.0
356,4,2024-01-04,185.0
252,14,2024-10-07,498.0
235,2,2024-07-11,56.0
227,16,2023-02-19,353.0
313,3,2024-11-08,382.0
49,8,2023-04-16,380.0
118,6,2023-08-04,491.0
54,16,2024-10-19,42.0
44,16,2024-02-29,186.0
53,7,2023-03-13,331.0
102,13,2024-03-21,244.0
398,13,2023-07-05,90.0
138,5,2023-03-11,406.0
387,20,2023-05-30,419.0
111,18,2023-09-03,427.0
17,15,2024-06-21,248.0
182,18,2024-10-13,90.0
171,2,2023-04-09,469.0
409,10,2023-10-05,386.0
188,18,2024-10-24,148.0
230,15,2024-03-30,322.0
119,12,2023-04-14,244.0
156,15,2024-08-23,94.0
465,13,2024-10-14,467.0
457,15,2023-08-21,304.0
175,11,2024-01-29,367.0
421,19,2024-05-15,95.0
134,3,2024-11-25,233.0
391,7,2023-09-08,24.0
238,14,2024-06-04,167.0
33,14,2023-03-20,375.0
55,13,2023-02-21,400.0
418,12,2023-08-14,185.0
12,9,2023-02-20,104.0
373,1,2023-07-05,10.0
484,19,2023-02-03,242.0
228,11,2023-05-11,396.0
307,19,2024-09-23,253.0
457,18,2024-03-18,171.0
160,12,2024-03-07,51.0
331,1,2024-12-04,303.0
225,19,2024-05-11,375.0
409,20,2024-02-07,100.0
456,17,2023-11-19,77.0
45,5,2023-07-29,233.0
214,3,2024-09-06,77.0
59,2,2023-11-25,107.0
195,3,2024-01-07,167.0
489,8,2024-04-04,396.0
157,16,2023-05-13,498.0
226,6,2024-10-12,167.0
412,13,2023-05-01,386.0
205,16,2024-08-28,258.0
79,16,2024-03-27,322.0
124,3,2023-05-09,406.0
471,13,2023-04-01,258.0
218,14,2024-08-26,83.0
329,8,2024-07-28,42.0
104,12,2023-01-29,242.0
393,8,2024-12-22,341.0
434,9,2024-06-07,386.0
331,1,2023-11-29,419.0
143,6,2023-10-24,427.0
278,19,2023-05-10,366.0
233,11,2023-10-20,481.0
90,11,2023-06-22,400.0
492,13,2024-12-20,10.0
199,11,2023-01-24,293.0
362,18,2023-04-09,171.0
441,15,2024-02-10,353.0
26,1,2023-12-22,51.0
25,7,2023-05-19,233.0
394,13,2024-05-17,304.0
447,12,2023-06-23,302.0
301,18,2023-01-29,159.0
339,19,2024-05-10,386.0
267,15,2024-10-16,396.0
461,8,2023-12-17,107.0
456,19,2024-07-07,185.0
360,10,2023-10-26,457.0
68,7,2024-12-20,302.0
491,16,2024-11-02,411.0
49,20,2023-03-05,293.0
102,6,2024-10-25,170.0
216,9,2023-08-03,118.0
438,13,2023-06-15,481.0
159,8,2024-06-26,430.0
489,16,2023-08-20,118.0
242,13,2024-06-24,258.0
5,13,2023-07-14,396.0
361,17,2024-05-20,304.0
459,20,2023-11-30,103.0
248,5,2023-10-31,83.0
422,17,2024-03-12,234.0
15,9,2023-11-19,393.0
122,2,2024-05-16,186.0
277,18,2024-01-28,304.0
453,9,2024-08-21,386.0
390,6,2023-05-29,233.0
294,11,2024-02-09,341.0
446,6,2023-10-10,382.0
210,6,2023-12-28,118.0
302,13,2024-01-14,66.0
223,11,2023-07-17,353.0
3,14,2024-07-09,95.0
486,2,2023-12-22,24.0
93,8,2024-06-23,244.0
196,3,2024-03-04,180.0
428,3,2023-01-17,396.0
235,19,2024-01-14,353.0
161,18,2024-11-10,242.0
331,17,2024-05-20,109.0
333,20,2023-03-17,484.0
50,13,2023-08-19,118.0
492,3,2024-12-16,349.0
272,1,2023-09-05,353.0
252,4,2023-10-29,113.0
90,13,2024-12-26,24.0
446,17,2023-08-03,382.0
332,11,2023-06-07,385.0
139,2,2023-03-10,170.0
357,16,2024-01-28,24.0
274,2,2023-03-26,405.0
19,19,2023-09-24,10.0
311,19,2023-03-10,24.0
154,16,2024-09-02,386.0
390,19,2023-12-13,127.0
260,9,2024-12-28,366.0
125,1,2024-11-03,331.0
354,10,2024-02-27,302.0
273,19,2024-08-28,228.0
245,1,2023-06-23,375.0
450,2,2024-11-07,113.0
196,12,2023-08-08,90.0
141,8,2023-01-31,419.0
362,18,2024-06-06,228.0
8,2,2023-12-09,148.0
478,13,2024-01-12,386.0
352,6,2023-05-10,304.0
495,6,2024-09-08,234.0
427,9,2024-06-22,234.0
39,16,2023-01-02,180.0
187,11,2023-04-11,167.0
93,7,2024-06-16,349.0
86,10,2023-02-27,484.0
44,10,2024-01-24,186.0
137,20,2024-11-22,457.0
421,18,2023-12-07,109.0
74,20,2023-01-20,331.0
179,9,2023-09-12,148.0
156,15,2023-11-13,20.0
255,4,2023-02-07,469.0
171,8,2024-10-21,167.0
170,9,2024-06-20,400.0
322,13,2024-01-21,109.0
456,9,2024-09-24,42.0
155,4,2023-01-26,498.0
349,17,2024-03-29,322.0
451,16,2024-11-11,103.0
173,15,2023-11-19,127.0
10,3,2024-05-27,498.0
265,20,2023-01-13,341.0
438,5,2024-07-13,341.0
247,5,2024-01-06,350.0
499,20,2023-10-18,212.0
129,15,2023-11-28,109.0
327,18,2024-08-28,127.0
404,15,2023-09-18,120.0
359,2,2023-07-24,400.0
17,13,2024-11-27,228.0
274,4,2024-11-17,145.0
116,10,2024-01-22,367.0
91,13,2024-04-12,322.0
82,10,2024-02-19,149.0
324,9,2023-03-10,186.0
114,8,2024-04-16,498.0
58,3,2023-04-14,100.0
154,16,2023-06-10,431.0
404,14,2023-07-19,242.0
266,9,2023-08-04,23.0
315,11,2023-07-31,23.0
41,3,2024-05-22,484.0
105,5,2023-01-16,100.0
193,10,2024-05-12,293.0
401,13,2023-11-28,350.0
354,13,2024-07-04,41.0
256,12,2024-08-23,385.0
99,5,2023-09-13,469.0
282,10,2024-12-28,386.0
403,9,2023-06-21,127.0
109,20,2024-10-10,372.0
199,7,2024-05-12,367.0
303,2,2024-04-15,228.0
327,7,2024-01-19,228.0
154,8,2024-11-20,120.0
405,7,2024-08-11,396.0
462,14,2024-11-30,248.0
132,19,2024-05-21,66.0
84,5,2024-06-10,10.0
399,18,2023-11-21,68.0
109,20,2023-08-02,396.0
221,12,2023-07-27,41.0
368,17,2023-06-18,42.0
147,13,2023-11-26,94.0
112,2,2023-10-07,56.0
494,13,2023-11-01,304.0
10,7,2023-05-26,373.0
475,10,2024-05-30,248.0
271,6,2023-03-31,385.0
421,3,2024-03-28,386.0
367,3,2023-03-01,448.0
280,18,2023-11-07,484.0
283,11,2024-06-11,140.0
40,20,2023-08-15,159.0
189,5,2024-04-18,120.0
164,19,2024-06-24,109.0
4,19,2024-10-24,303.0
290,15,2023-03-20,107.0
433,16,2024-03-08,100.0
471,9,2023-06-02,109.0
181,4,2024-02-05,228.0
248,15,2023-10-06,426.0
279,12,2023-02-26,244.0
254,3,2023-07-05,430.0
181,14,2024-02-02,385.0
85,17,2024-08-27,366.0
326,19,2023-06-07,107.0
357,6,2024-11-23,170.0
391,4,2023-12-25,10.0
317,19,2024-08-11,234.0
212,17,2024-04-10,336.0
71,16,2024-10-24,293.0
384,15,2024-03-21,51.0
342,8,2024-05-02,66.0
38,19,2024-06-13,145.0
415,8,2023-03-14,303.0
420,18,2024-12-01,240.0
169,16,2023-01-17,23.0
343,20,2024-06-14,167.0
306,19,2024-12-31,126.0
112,10,2023-11-22,109.0
411,17,2024-09-23,230.0
206,13,2024-09-04,244.0
185,13,2024-06-29,24.0
382,7,2024-08-18,100.0
496,10,2024-12-08,498.0
379,2,2023-07-21,302.0
47,4,2023-12-10,406.0
409,6,2024-06-06,228.0
22,18,2024-02-04,375.0
213,6,2023-08-06,302.0
310,17,2024-03-20,145.0
272,14,2023-08-10,498.0
202,11,2024-01-18,481.0
32,19,2024-08-14,258.0
443,2,2023-01-07,406.0
162,3,2023-09-29,457.0
254,11,2023-01-16,212.0
480,6,2024-02-28,228.0
10,14,2024-06-07,66.0
10,19,2023-01-21,10.0
436,16,2024-11-20,253.0
111,7,2023-08-16,393.0
153,8,2023-10-15,118.0
102,19,2023-05-14,180.0
191,20,2023-10-10,24.0
81,16,2024-02-08,10.0
489,7,2024-10-26,396.0
88,9,2023-03-07,103.0
194,13,2024-10-10,123.0
104,1,2024-08-26,23.0
96,8,2024-03-12,83.0
423,4,2023-09-16,248.0
198,3,2023-04-13,185.0
1,3,2024-07-20,242.0
407,13,2023-04-11,382.0
378,8,2023-07-17,42.0
167,7,2023-08-14,234.0
85,1,2024-04-07,380.0
313,16,2023-08-25,170.0
418,6,2023-01-26,484.0
477,7,2023-05-01,244.0
73,12,2024-05-20,253.0
141,9,2023-07-01,405.0
262,11,2024-12-11,380.0
340,10,2024-09-25,68.0
308,1,2024-06-26,349.0
245,18,2023-11-11,233.0
71,4,2024-09-09,171.0
337,5,2023-09-30,240.0
76,9,2023-08-20,171.0
175,17,2024-02-24,149.0
109,3,2024-03-17,126.0
183,16,2024-05-10,385.0
192,5,2023-01-24,149.0
65,16,2023-04-19,336.0
474,3,2024-12-03,373.0
100,20,2024-05-16,341.0
128,15,2023-01-25,349.0
452,3,2023-07-06,419.0
369,20,2023-10-15,467.0
43,14,2024-09-19,83.0
419,16,2023-12-04,405.0
488,17,2023-02-06,56.0
78,20,2023-05-17,212.0
270,18,2024-05-22,20.0
315,18,2023-08-15,212.0
168,14,2023-11-16,367.0
339,18,2023-07-01,467.0
193,15,2023-03-27,484.0
453,15,2024-04-11,336.0
283,6,2023-02-22,400.0
336,15,2023-08-23,258.0
390,18,2024-03-08,396.0
240,4,2024-05-10,123.0
483,8,2023-04-10,71.0
458,15,2024-08-21,233.0
89,3,2024-02-07,372.0
95,15,2024-01-31,419.0
452,13,2024-06-10,42.0
428,9,2024-02-19,396.0
151,2,2024-09-04,185.0
348,8,2024-11-07,233.0
376,20,2024-04-07,382.0
22,17,2024-06-24,336.0
313,13,2024-09-17,386.0
418,1,2024-09-10,240.0
206,2,2023-12-30,95.0
375,15,2023-05-10,186.0
451,12,2023-03-25,302.0
179,14,2023-09-28,248.0
210,2,2023-09-01,109.0
500,18,2024-01-23,214.0
464,7,2023-08-02,253.0
124,6,2023-06-15,367.0
113,14,2023-02-28,491.0
12,8,2024-08-24,322.0
126,2,2024-05-18,302.0
331,17,2024-12-06,41.0
283,5,2023-05-03,481.0
140,14,2024-10-09,382.0
401,20,2024-02-17,230.0
97,3,2023-05-19,120.0
428,5,2023-08-17,123.0
69,16,2023-10-01,405.0
118,18,2024-03-14,171.0
33,11,2023-04-28,385.0
318,17,2024-12-14,396.0
50,16,2024-04-27,120.0
489,2,2024-01-30,396.0
19,4,2024-12-03,411.0
197,7,2024-04-04,350.0
450,2,2024-11-23,159.0
452,6,2023-03-19,234.0
289,17,2024-02-16,375.0
141,7,2023-03-16,95.0
84,5,2023-10-22,353.0
391,5,2023-01-21,336.0
215,20,2023-06-20,304.0
215,16,2023-01-15,109.0
403,19,2023-07-30,66.0
128,9,2024-07-13,127.0
477,5,2023-03-27,118.0
404,8,2023-05-29,41.0
29,9,2024-11-30,406.0
338,5,2024-01-07,170.0
361,10,2024-04-24,491.0
392,2,2023-05-31,373.0
218,9,2023-05-21,426.0
202,11,2023-03-10,100.0
17,4,2023-09-17,107.0
486,6,2024-09-24,103.0
325,14,2024-01-06,380.0
412,1,2024-02-23,20.0
82,7,2024-10-22,244.0
474,1,2024-10-19,302.0
468,1,2023-08-31,302.0
425,1,2024-05-26,95.0
204,4,2024-07-08,83.0
387,4,2023-04-05,77.0
98,18,2023-08-14,498.0
345,11,2024-06-01,228.0
208,1,2023-08-02,498.0
348,10,2024-12-18,186.0
166,9,2023-03-08,127.0
22,4,2024-01-31,100.0
154,6,2024-09-03,107.0
439,16,2023-01-12,149.0
295,2,2023-08-25,349.0
219,18,2024-02-03,234.0
495,10,2024-02-11,400.0
230,17,2024-04-24,411.0
20,13,2024-10-08,396.0
148,18,2023-08-10,107.0
108,13,2023-06-05,382.0
403,17,2024-10-15,185.0
483,5,2024-03-03,149.0
367,11,2023-06-07,208.0
414,7,2024-02-20,118.0
309,10,2023-11-22,56.0
134,17,2024-01-06,240.0
283,15,2023-12-10,230.0
73,18,2023-09-19,349.0
481,19,2023-10-10,51.0
352,2,2023-08-17,100.0
326,4,2023-10-07,386.0
443,3,2023-10-17,100.0
100,7,2024-11-10,83.0
59,18,2023-02-16,336.0
95,10,2024-12-15,109.0
258,7,2023-08-02,353.0
413,8,2023-01-24,427.0
452,6,2023-11-17,90.0
65,1,2023-10-01,94.0
154,4,2024-07-09,167.0
266,14,2023-11-09,109.0
79,17,2023-12-29,123.0
315,20,2024-10-29,293.0
248,18,2024-01-15,353.0
414,11,2024-12-11,71.0
25,14,2024-11-04,349.0
284,9,2024-04-14,396.0
449,15,2024-11-05,212.0
301,12,2023-04-26,145.0
68,10,2024-08-27,100.0
7,19,2023-02-11,83.0
137,19,2024-01-14,457.0
164,6,2024-12-22,430.0
83,20,2023-07-25,467.0
420,6,2024-04-10,149.0
73,8,2023-10-07,367.0
237,1,2024-10-09,208.0
46,17,2024-09-09,83.0
262,17,2023-04-28,302.0
176,15,2023-08-25,83.0
166,7,2023-11-05,159.0
370,19,2024-03-31,386.0
419,11,2023-04-10,233.0
447,20,2023-09-18,367.0
341,19,2023-11-01,244.0
127,9,2023-12-20,23.0
409,10,2023-10-13,253.0
367,2,2023-11-24,302.0
271,1,2023-04-13,302.0
379,16,2023-03-04,430.0
73,18,2024-11-17,113.0
248,17,2023-10-09,426.0
43,6,2024-03-16,171.0
377,14,2023-10-20,68.0
41,15,2023-01-07,253.0
170,14,2024-09-30,230.0
212,3,2023-04-02,126.0
493,19,2023-07-09,104.0
39,12,2024-04-20,498.0
369,2,2024-05-25,366.0
151,3,2024-04-06,103.0
111,18,2023-02-22,304.0
480,1,2024-04-30,180.0
436,20,2024-10-05,382.0
47,6,2024-05-04,253.0
366,5,2023-12-30,303.0
69,1,2023-04-22,20.0
299,19,2024-02-13,426.0
296,1,2023-01-07,234.0
61,12,2023-07-16,382.0
314,8,2024-01-02,386.0
161,16,2023-09-07,100.0
331,1,2024-08-17,90.0
338,4,2023-08-28,180.0
304,10,2024-01-15,51.0
228,11,2024-04-15,244.0
338,17,2024-12-01,427.0
275,7,2024-03-30,171.0
164,12,2024-01-01,66.0
443,7,2023-10-17,186.0
319,12,2024-02-07,258.0
409,15,2023-02-27,41.0
387,2,2024-06-04,100.0
494,14,2023-10-31,302.0
490,13,2023-04-25,341.0
73,4,2023-07-29,419.0
85,14,2023-02-10,120.0
295,16,2023-08-22,431.0
369,7,2024-08-12,430.0
187,19,2024-09-11,366.0
363,10,2023-02-08,303.0
123,18,2023-04-29,386.0
188,17,2023-12-01,186.0
420,5,2023-12-02,100.0
252,12,2024-06-22,244.0
335,6,2024-09-07,66.0
92,9,2023-03-15,113.0
63,20,2023-07-10,214.0
179,1,2023-11-20,77.0
139,15,2023-05-27,484.0
185,6,2023-10-11,186.0
214,18,2024-09-26,405.0
256,6,2024-12-18,148.0
135,13,2024-01-29,431.0
88,1,2023-12-05,382.0
207,13,2023-01-22,230.0
129,7,2023-04-15,20.0
3,15,2024-04-10,126.0
121,12,2024-04-03,396.0
385,1,2024-03-07,396.0
38,15,2024-12-16,248.0
21,13,2023-08-09,160.0
242,5,2024-01-14,10.0
455,2,2023-08-10,396.0
303,1,2023-09-15,386.0
69,16,2024-12-13,100.0
129,6,2024-01-02,469.0
196,16,2023-12-15,68.0
140,14,2023-08-13,367.0
444,3,2024-12-14,167.0
283,15,2023-08-24,253.0
312,3,2023-07-02,349.0
277,2,2024-12-12,234.0
61,1,2024-03-19,350.0
319,9,2024-09-14,386.0
52,9,2023-01-06,349.0
153,7,2023-08-24,427.0
311,3,2023-05-07,302.0
389,18,2023-04-14,498.0
177,11,2024-04-24,380.0
362,7,2023-06-04,103.0
314,9,2023-09-14,375.0
97,1,2023-08-23,234.0
213,14,2024-05-14,430.0
137,20,2023-10-16,341.0
6,6,2024-05-24,170.0
109,7,2024-07-05,159.0
425,7,2024-07-22,167.0
261,2,2023-10-25,386.0
426,4,2024-09-01,66.0
87,17,2023-05-17,431.0
465,1,2024-01-11,396.0
76,10,2023-03-28,491.0
471,19,2024-02-23,302.0
414,15,2023-07-18,349.0
457,10,2024-04-07,228.0
285,19,2024-03-12,419.0
239,12,2023-11-06,419.0
372,16,2024-08-18,104.0
495,9,2023-10-08,405.0
45,15,2023-11-19,322.0
401,17,2024-12-02,457.0
247,14,2023-06-01,385.0
450,18,2023-10-29,228.0
485,2,2023-10-05,185.0
18,4,2024-10-12,149.0
289,18,2024-11-18,100.0
414,7,2023-01-08,66.0
235,13,2023-08-23,171.0
416,15,2024-11-05,41.0
499,1,2024-07-14,303.0
115,11,2023-10-29,303.0
234,10,2023-02-07,180.0
11,5,2023-05-16,469.0
206,16,2024-02-25,484.0
247,11,2023-08-07,373.0
127,6,2023-12-14,68.0
147,9,2024-06-29,160.0
118,13,2023-03-20,228.0
382,8,2023-09-30,71.0
412,14,2023-06-10,302.0
363,1,2024-11-17,233.0
85,17,2023-11-04,349.0
137,5,2024-01-09,393.0
175,2,2023-01-09,411.0
289,9,2024-03-19,380.0
481,4,2023-04-23,314.0
19,17,2023-07-24,185.0
195,17,2024-02-09,228.0
330,18,2024-11-28,71.0
175,16,2023-07-16,118.0
449,8,2023-04-25,126.0
354,11,2023-05-01,304.0
499,18,2024-10-14,240.0
141,10,2023-03-06,23.0
93,13,2023-10-03,109.0
239,17,2023-08-27,160.0
205,18,2023-10-29,382.0
433,10,2024-01-27,386.0
245,16,2024-06-05,83.0
317,20,2024-01-04,380.0
295,5,2023-08-21,140.0
282,13,2023-07-14,240.0
17,18,2023-01-12,126.0
71,17,2024-11-19,24.0
269,9,2023-06-26,396.0
325,14,2023-08-05,302.0
305,17,2023-01-11,71.0
314,20,2023-06-13,426.0
103,15,2024-07-04,228.0
193,11,2023-02-22,159.0
171,12,2023-08-06,411.0
251,9,2024-12-18,145.0
387,13,2023-12-26,406.0
207,15,2024-01-20,212.0
416,15,2023-02-25,94.0
380,5,2023-04-28,186.0
144,19,2023-09-10,341.0
