donor_id,campaign_id,date,amount
376,19,2024-11-06,405
344,12,2023-01-28,94
443,15,2023-11-29,349
75,14,2023-01-01,100
155,11,2023-07-07,253
430,10,2023-02-25,10
363,11,2024-06-30,
448,6,2023-04-22,230
234,2,2023-11-06,419
262,11,2023-02-05,341
125,19,2024-03-14,467
245,6,2024-12-29,51
485,14,2024-08-14,448
122,20,2024-08-17,66
125,6,2024-07-30,90
170,17,2023-11-21,unknown
124,10,2024-10-01,375
35,1,2023-11-03,185
87,3,2024-06-17,167
201,8,2024-12-28,331
369,8,2024-09-10,349
77,20,2023-04-19,411
59,15,2024-01-07,469
431,7,2023-12-23,353
500,11,2023-06-30,180
109,7,2023-12-22,149
278,4,2024-11-06,56
68,12,2023-03-09,304
69,6,2023-10-19,484
165,14,2024-11-22,396
489,12,2023-06-30,373
305,11,2024-04-10,349
365,19,2024-03-09,94
379,5,2024-04-08,0
343,14,2024-11-11,214
354,16,2024-06-17,126
416,13,2023-03-07,258
109,20,2023-01-21,159
497,4,2024-09-03,
341,11,2024-01-19,77
383,17,2024-09-06,349
300,7,2024-07-12,212
139,14,2023-02-08,unknown
359,11,2023-10-12,373
499,9,2024-08-24,400
385,13,2024-08-19,23
280,18,2023-12-02,113
483,11,2023-07-07,467
111,15,2024-11-01,498
139,19,2023-08-31,145
435,1,2023-03-14,42
85,4,2024-04-23,349
273,14,2024-07-14,349
99,14,2023-04-11,244
104,3,2024-05-28,56
214,17,2023-06-25,293
165,3,2023-08-26,386
196,16,2023-02-28,336
284,14,2023-04-09,385
428,20,2024-05-09,467
164,13,2024-05-28,120
64,15,2023-10-24,149
91,14,2023-07-30,0
117,19,2023-05-03,396
267,6,2023-08-17,349
140,10,2024-08-16,405
246,15,2024-10-17,303
395,20,2024-01-23,
487,6,2023-05-20,457
476,10,2024-06-24,123
428,7,2024-01-26,94
184,17,2023-09-27,109
20,18,2023-01-12,140
147,17,2024-01-24,373
304,9,2023-12-03,167
228,10,2024-05-20,90
102,10,2023-04-16,20
417,7,2023-02-01,42
216,16,2023-03-15,253
407,18,2023-06-20,148
399,6,2023-03-10,unknown
499,20,2023-12-28,426
465,1,2024-10-10,41
82,1,2024-03-08,170
365,12,2023-04-10,104
163,2,2024-10-19,126
48,4,2023-01-09,427
415,17,2024-07-27,253
329,4,2024-11-27,430
116,11,2023-01-29,77
337,4,2023-04-24,293
147,1,2024-04-06,
323,7,2023-05-23,123
443,18,2024-01-25,341
13,9,2024-09-23,167
494,3,2024-11-12,170
287,8,2023-06-06,303
114,19,2023-12-01,498
480,4,2023-09-17,427
22,18,2023-03-23,303
349,20,2024-03-16,51
320,11,2023-06-21,42
126,14,2023-08-19,382
277,18,2024-12-20,372
204,16,2023-03-16,100
194,3,2023-09-27,171
286,15,2024-09-17,419
57,4,2023-03-03,396
303,5,2023-11-16,149
163,17,2023-04-12,208
19,7,2024-03-04,349
370,16,2024-12-22,372
264,14,2023-09-12,331
113,16,2024-06-15,349
488,7,2024-07-23,393
327,9,2023-04-22,120
65,4,2023-11-09,100
292,11,2024-04-05,341
25,2,2024-12-08,149
1,12,2024-04-06,240
141,12,2023-04-02,100
188,4,2023-02-21,56
128,18,2024-06-03,396
201,7,2023-04-08,120
127,1,2023-08-24,386
257,13,2024-01-09,419
194,6,2024-08-03,467
104,6,2024-07-10,406
265,12,2024-10-10,66
384,8,2023-08-22,331
260,19,2023-02-01,393
414,5,2023-10-16,180
358,18,2024-09-29,0
75,5,2024-08-01,431
355,10,2024-06-25,386
188,1,2023-04-24,159
290,10,2023-07-23,396
45,5,2023-01-29,126
83,12,2024-10-04,457
123,7,2024-04-18,20
358,9,2024-11-27,180
66,12,2023-09-10,349
375,1,2024-01-21,unknown
162,11,2023-03-03,396
380,15,2024-05-29,185
358,2,2024-03-05,77
188,20,2024-08-02,406
322,7,2024-06-20,457
450,12,2024-11-21,42
474,18,2023-05-21,234
13,3,2023-10-27,51
184,7,2024-11-05,385
111,11,2023-11-07,349
95,18,2024-04-15,20
290,12,2024-01-28,66
295,6,2024-10-03,171
451,5,2024-03-20,322
215,1,2023-06-21,240
27,12,2024-07-29,90
231,11,2023-01-31,396
321,4,2023-02-16,68
233,18,2023-05-10,56
437,4,2023-12-18,126
403,17,2024-09-13,248
53,2,2024-08-03,95
313,2,2023-02-27,484
281,12,2023-04-16,405
31,6,2023-11-26,373
337,10,2024-11-13,109
183,16,2024-01-18,214
23,14,2023-06-11,405
446,7,2023-10-13,400
74,19,2023-03-12,386
10,17,2024-03-29,396
484,9,2024-07-20,336
456,13,2024-02-01,244
160,5,2024-05-29,186
14,5,2023-01-26,118
178,10,2023-11-09,unknown
412,10,2023-05-06,396
53,7,2024-02-12,430
408,15,2024-07-18,350
22,7,2023-07-17,469
30,15,2023-07-07,186
260,3,2024-11-28,71
205,19,2024-12-16,23
59,10,2024-04-28,233
471,15,2024-03-25,109
466,3,2024-06-06,
12,6,2023-12-20,382
290,12,2024-10-19,405
354,15,2024-08-19,411
75,6,2023-04-10,386
441,13,2024-09-07,20
241,19,2024-07-11,331
154,3,2024-07-09,160
96,8,2023-10-05,159
294,8,2024-11-23,240
209,20,2024-11-29,396
343,15,2024-09-17,258
88,4,2024-05-05,253
390,19,2023-09-12,
325,3,2024-01-16,349
157,13,2024-06-25,-10
137,8,2023-09-21,406
428,16,2024-09-01,118
452,13,2023-11-25,411
141,3,2023-04-25,240
83,16,2023-10-03,293
177,9,2024-05-02,314
198,14,2023-10-08,396
421,13,2023-10-02,427
401,7,2024-12-19,240
471,15,2023-11-24,498
218,7,2023-07-30,149
175,6,2024-12-27,
23,2,2024-07-05,234
235,9,2023-01-26,386
13,17,2023-01-27,123
101,5,2024-12-02,481
452,12,2023-03-24,140
431,1,2024-11-12,393
293,10,2024-02-17,159
101,11,2023-06-16,411
457,16,2024-11-30,248
304,14,2023-06-18,469
355,8,2023-08-17,100
303,17,2024-08-31,83
496,18,2024-01-02,170
227,12,2024-06-11,484
236,17,2024-10-08,427
455,14,2024-06-21,322
13,16,2024-06-07,258
210,14,2023-03-13,467
397,9,2024-10-06,51
100,4,2023-04-16,375
31,11,2024-11-19,253
329,6,2023-10-09,167
166,15,2023-05-13,457
459,5,2024-06-17,90
100,11,2023-09-26,214
173,18,2024-02-16,180
162,13,2024-11-03,367
263,11,2024-09-10,127
274,14,2023-01-18,71
3,18,2023-04-27,385
28,19,2023-05-24,228
326,15,2024-12-17,302
149,9,2024-07-04,214
488,8,2024-10-27,
438,20,2024-11-18,349
65,1,2024-02-26,180
356,4,2024-01-04,185
252,14,2024-10-07,498
235,2,2024-07-11,56
227,16,2023-02-19,353
313,3,2024-11-08,382
49,8,2023-04-16,380
118,6,2023-08-04,491
54,16,2024-10-19,42
44,16,2024-02-29,186
53,7,2023-03-13,331
102,13,2024-03-21,244
398,13,2023-07-05,90
138,5,2023-03-11,406
387,20,2023-05-30,419
111,18,2023-09-03,427
17,15,2024-06-21,248
182,18,2024-10-13,90
171,2,2023-04-09,469
409,10,2023-10-05,386
378,13,2024-07-16,-10
188,18,2024-10-24,148
230,15,2024-03-30,322
119,12,2023-04-14,244
156,15,2024-08-23,94
465,13,2024-10-14,467
104,18,2024-12-25,unknown
457,15,2023-08-21,304
175,11,2024-01-29,367
421,19,2024-05-15,95
134,3,2024-11-25,233
391,7,2023-09-08,24
238,14,2024-06-04,167
33,14,2023-03-20,375
55,13,2023-02-21,400
418,12,2023-08-14,185
12,9,2023-02-20,104
373,1,2023-07-05,10
484,19,2023-02-03,242
228,11,2023-05-11,396
307,19,2024-09-23,253
457,18,2024-03-18,171
160,12,2024-03-07,51
331,1,2024-12-04,303
225,19,2024-05-11,375
409,20,2024-02-07,100
456,17,2023-11-19,77
45,5,2023-07-29,233
214,3,2024-09-06,77
59,2,2023-11-25,107
195,3,2024-01-07,167
489,8,2024-04-04,396
157,16,2023-05-13,498
226,6,2024-10-12,167
412,13,2023-05-01,386
205,16,2024-08-28,258
79,16,2024-03-27,322
124,3,2023-05-09,406
471,13,2023-04-01,258
218,14,2024-08-26,83
329,8,2024-07-28,42
104,12,2023-01-29,242
393,8,2024-12-22,341
434,9,2024-06-07,386
331,1,2023-11-29,419
143,6,2023-10-24,427
278,19,2023-05-10,366
233,11,2023-10-20,481
90,11,2023-06-22,400
492,13,2024-12-20,10
199,11,2023-01-24,293
362,18,2023-04-09,171
441,15,2024-02-10,353
26,1,2023-12-22,51
25,7,2023-05-19,233
394,13,2024-05-17,304
447,12,2023-06-23,302
301,18,2023-01-29,159
339,19,2024-05-10,386
267,15,2024-10-16,396
461,8,2023-12-17,107
456,19,2024-07-07,185
360,10,2023-10-26,457
68,7,2024-12-20,302
412,18,2023-07-11,0
491,16,2024-11-02,411
49,20,2023-03-05,293
102,6,2024-10-25,170
216,9,2023-08-03,118
438,13,2023-06-15,481
159,8,2024-06-26,430
489,16,2023-08-20,118
242,13,2024-06-24,258
5,13,2023-07-14,396
361,17,2024-05-20,304
459,20,2023-11-30,103
248,5,2023-10-31,83
422,17,2024-03-12,234
15,9,2023-11-19,393
122,2,2024-05-16,186
277,18,2024-01-28,304
453,9,2024-08-21,386
390,6,2023-05-29,233
294,11,2024-02-09,341
446,6,2023-10-10,382
210,6,2023-12-28,118
302,13,2024-01-14,66
223,11,2023-07-17,353
3,14,2024-07-09,95
486,2,2023-12-22,24
93,8,2024-06-23,244
196,3,2024-03-04,180
428,3,2023-01-17,396
493,1,2024-09-30,unknown
235,19,2024-01-14,353
161,18,2024-11-10,242
331,17,2024-05-20,109
333,20,2023-03-17,484
50,13,2023-08-19,118
492,3,2024-12-16,349
272,1,2023-09-05,353
252,4,2023-10-29,113
90,13,2024-12-26,24
446,17,2023-08-03,382
332,11,2023-06-07,385
139,2,2023-03-10,170
357,16,2024-01-28,24
274,2,2023-03-26,405
19,19,2023-09-24,10
311,19,2023-03-10,24
154,16,2024-09-02,386
390,19,2023-12-13,127
260,9,2024-12-28,366
125,1,2024-11-03,331
354,10,2024-02-27,302
273,19,2024-08-28,228
245,1,2023-06-23,375
450,2,2024-11-07,113
247,16,2023-04-25,-10
196,12,2023-08-08,90
141,8,2023-01-31,419
362,18,2024-06-06,228
8,2,2023-12-09,148
478,13,2024-01-12,386
352,6,2023-05-10,304
495,6,2024-09-08,234
427,9,2024-06-22,234
39,16,2023-01-02,180
187,11,2023-04-11,167
93,7,2024-06-16,349
86,10,2023-02-27,484
44,10,2024-01-24,186
137,20,2024-11-22,457
421,18,2023-12-07,109
74,20,2023-01-20,331
179,9,2023-09-12,148
156,15,2023-11-13,20
255,4,2023-02-07,469
171,8,2024-10-21,167
170,9,2024-06-20,400
322,13,2024-01-21,109
456,9,2024-09-24,42
155,4,2023-01-26,498
349,17,2024-03-29,322
451,16,2024-11-11,103
173,15,2023-11-19,127
10,3,2024-05-27,498
265,20,2023-01-13,341
438,5,2024-07-13,341
247,5,2024-01-06,350
499,20,2023-10-18,212
129,15,2023-11-28,109
327,18,2024-08-28,127
404,15,2023-09-18,120
359,2,2023-07-24,400
17,13,2024-11-27,228
274,4,2024-11-17,145
116,10,2024-01-22,367
91,13,2024-04-12,322
82,10,2024-02-19,149
324,9,2023-03-10,186
114,8,2024-04-16,498
58,3,2023-04-14,100
154,16,2023-06-10,431
404,14,2023-07-19,242
266,9,2023-08-04,23
315,11,2023-07-31,23
41,3,2024-05-22,484
105,5,2023-01-16,100
193,10,2024-05-12,293
401,13,2023-11-28,350
278,4,2024-12-17,-10
354,13,2024-07-04,41
256,12,2024-08-23,385
99,5,2023-09-13,469
282,10,2024-12-28,386
403,9,2023-06-21,127
109,20,2024-10-10,372
199,7,2024-05-12,367
303,2,2024-04-15,228
327,7,2024-01-19,228
154,8,2024-11-20,120
405,7,2024-08-11,396
462,14,2024-11-30,248
132,19,2024-05-21,66
84,5,2024-06-10,10
399,18,2023-11-21,68
109,20,2023-08-02,396
221,12,2023-07-27,41
368,17,2023-06-18,42
147,13,2023-11-26,94
112,2,2023-10-07,56
494,13,2023-11-01,304
10,7,2023-05-26,373
475,10,2024-05-30,248
271,6,2023-03-31,385
421,3,2024-03-28,386
367,3,2023-03-01,448
280,18,2023-11-07,484
283,11,2024-06-11,140
40,20,2023-08-15,159
189,5,2024-04-18,120
164,19,2024-06-24,109
4,19,2024-10-24,303
290,15,2023-03-20,107
433,16,2024-03-08,100
471,9,2023-06-02,109
181,4,2024-02-05,228
248,15,2023-10-06,426
279,12,2023-02-26,244
254,3,2023-07-05,430
181,14,2024-02-02,385
85,17,2024-08-27,366
326,19,2023-06-07,107
357,6,2024-11-23,170
391,4,2023-12-25,10
85,7,2024-03-15,
317,19,2024-08-11,234
212,17,2024-04-10,336
71,16,2024-10-24,293
384,15,2024-03-21,51
342,8,2024-05-02,66
38,19,2024-06-13,145
415,8,2023-03-14,303
420,18,2024-12-01,240
169,16,2023-01-17,23
343,20,2024-06-14,167
306,19,2024-12-31,126
112,10,2023-11-22,109
411,17,2024-09-23,230
206,13,2024-09-04,244
185,13,2024-06-29,24
382,7,2024-08-18,100
496,10,2024-12-08,498
379,2,2023-07-21,302
47,4,2023-12-10,406
409,6,2024-06-06,228
22,18,2024-02-04,375
213,6,2023-08-06,302
310,17,2024-03-20,145
272,14,2023-08-10,498
202,11,2024-01-18,481
32,19,2024-08-14,258
443,2,2023-01-07,406
162,3,2023-09-29,457
254,11,2023-01-16,212
480,6,2024-02-28,228
10,14,2024-06-07,66
10,19,2023-01-21,10
436,16,2024-11-20,253
111,7,2023-08-16,393
153,8,2023-10-15,118
102,19,2023-05-14,180
191,20,2023-10-10,24
81,16,2024-02-08,10
489,7,2024-10-26,396
88,9,2023-03-07,103
194,13,2024-10-10,123
104,1,2024-08-26,23
96,8,2024-03-12,83
423,4,2023-09-16,248
198,3,2023-04-13,185
1,3,2024-07-20,242
407,13,2023-04-11,382
378,8,2023-07-17,42
167,7,2023-08-14,234
85,1,2024-04-07,380
313,16,2023-08-25,170
418,6,2023-01-26,484
477,7,2023-05-01,244
73,12,2024-05-20,253
141,9,2023-07-01,405
262,11,2024-12-11,380
340,10,2024-09-25,68
308,1,2024-06-26,349
245,18,2023-11-11,233
71,4,2024-09-09,171
337,5,2023-09-30,240
76,9,2023-08-20,171
175,17,2024-02-24,149
109,3,2024-03-17,126
183,16,2024-05-10,385
192,5,2023-01-24,149
65,16,2023-04-19,336
474,3,2024-12-03,373
100,20,2024-05-16,341
128,15,2023-01-25,349
452,3,2023-07-06,419
369,20,2023-10-15,467
43,14,2024-09-19,83
419,16,2023-12-04,405
488,17,2023-02-06,56
78,20,2023-05-17,212
270,18,2024-05-22,20
315,18,2023-08-15,212
168,14,2023-11-16,367
339,18,2023-07-01,467
193,15,2023-03-27,484
453,15,2024-04-11,336
283,6,2023-02-22,400
336,15,2023-08-23,258
390,18,2024-03-08,396
240,4,2024-05-10,123
483,8,2023-04-10,71
458,15,2024-08-21,233
89,3,2024-02-07,372
95,15,2024-01-31,419
452,13,2024-06-10,42
428,9,2024-02-19,396
151,2,2024-09-04,185
348,8,2024-11-07,233
376,20,2024-04-07,382
22,17,2024-06-24,336
313,13,2024-09-17,386
418,1,2024-09-10,240
206,2,2023-12-30,95
375,15,2023-05-10,186
451,12,2023-03-25,302
179,14,2023-09-28,248
210,2,2023-09-01,109
500,18,2024-01-23,214
464,7,2023-08-02,253
124,6,2023-06-15,367
113,14,2023-02-28,491
12,8,2024-08-24,322
126,2,2024-05-18,302
331,17,2024-12-06,41
283,5,2023-05-03,481
140,14,2024-10-09,382
401,20,2024-02-17,230
97,3,2023-05-19,120
428,5,2023-08-17,123
69,16,2023-10-01,405
118,18,2024-03-14,171
59,17,2024-07-15,0
33,11,2023-04-28,385
318,17,2024-12-14,396
50,16,2024-04-27,120
489,2,2024-01-30,396
19,4,2024-12-03,411
197,7,2024-04-04,350
450,2,2024-11-23,159
452,6,2023-03-19,234
289,17,2024-02-16,375
141,7,2023-03-16,95
84,5,2023-10-22,353
391,5,2023-01-21,336
215,20,2023-06-20,304
215,16,2023-01-15,109
403,19,2023-07-30,66
128,9,2024-07-13,127
477,5,2023-03-27,118
404,8,2023-05-29,41
29,9,2024-11-30,406
338,5,2024-01-07,170
361,10,2024-04-24,491
392,2,2023-05-31,373
218,9,2023-05-21,426
202,11,2023-03-10,100
17,4,2023-09-17,107
322,2,2024-06-04,-10
486,6,2024-09-24,103
325,14,2024-01-06,380
412,1,2024-02-23,20
318,18,2023-04-11,-10
82,7,2024-10-22,244
474,1,2024-10-19,302
468,1,2023-08-31,302
425,1,2024-05-26,95
204,4,2024-07-08,83
387,4,2023-04-05,77
98,18,2023-08-14,498
345,11,2024-06-01,228
208,1,2023-08-02,498
348,10,2024-12-18,186
166,9,2023-03-08,127
22,4,2024-01-31,100
154,6,2024-09-03,107
439,16,2023-01-12,149
295,2,2023-08-25,349
219,18,2024-02-03,234
495,10,2024-02-11,400
230,17,2024-04-24,411
20,13,2024-10-08,396
148,18,2023-08-10,107
108,13,2023-06-05,382
403,17,2024-10-15,185
483,5,2024-03-03,149
367,11,2023-06-07,208
414,7,2024-02-20,118
309,10,2023-11-22,56
134,17,2024-01-06,240
283,15,2023-12-10,230
73,18,2023-09-19,349
481,19,2023-10-10,51
352,2,2023-08-17,100
326,4,2023-10-07,386
443,3,2023-10-17,100
100,7,2024-11-10,83
59,18,2023-02-16,336
95,10,2024-12-15,109
258,7,2023-08-02,353
413,8,2023-01-24,427
452,6,2023-11-17,90
65,1,2023-10-01,94
154,4,2024-07-09,167
266,14,2023-11-09,109
79,17,2023-12-29,123
315,20,2024-10-29,293
248,18,2024-01-15,353
414,11,2024-12-11,71
25,14,2024-11-04,349
284,9,2024-04-14,396
449,15,2024-11-05,212
301,12,2023-04-26,145
68,10,2024-08-27,100
7,19,2023-02-11,83
137,19,2024-01-14,457
164,6,2024-12-22,430
83,20,2023-07-25,467
420,6,2024-04-10,149
73,8,2023-10-07,367
237,1,2024-10-09,208
46,17,2024-09-09,83
262,17,2023-04-28,302
176,15,2023-08-25,83
166,7,2023-11-05,159
370,19,2024-03-31,386
54,3,2024-04-19,unknown
419,11,2023-04-10,233
447,20,2023-09-18,367
341,19,2023-11-01,244
127,9,2023-12-20,23
409,10,2023-10-13,253
367,2,2023-11-24,302
271,1,2023-04-13,302
379,16,2023-03-04,430
73,18,2024-11-17,113
248,17,2023-10-09,426
43,6,2024-03-16,171
377,14,2023-10-20,68
41,15,2023-01-07,253
170,14,2024-09-30,230
212,3,2023-04-02,126
493,19,2023-07-09,104
39,12,2024-04-20,498
369,2,2024-05-25,366
151,3,2024-04-06,103
111,18,2023-02-22,304
480,1,2024-04-30,180
436,20,2024-10-05,382
47,6,2024-05-04,253
366,5,2023-12-30,303
69,1,2023-04-22,20
299,19,2024-02-13,426
296,1,2023-01-07,234
203,16,2024-10-29,unknown
61,12,2023-07-16,382
314,8,2024-01-02,386
161,16,2023-09-07,100
331,1,2024-08-17,90
338,4,2023-08-28,180
304,10,2024-01-15,51
228,11,2024-04-15,244
338,17,2024-12-01,427
275,7,2024-03-30,171
164,12,2024-01-01,66
443,7,2023-10-17,186
319,12,2024-02-07,258
409,15,2023-02-27,41
387,2,2024-06-04,100
494,14,2023-10-31,302
490,13,2023-04-25,341
73,4,2023-07-29,419
85,14,2023-02-10,120
390,14,2023-06-22,unknown
295,16,2023-08-22,431
369,7,2024-08-12,430
187,19,2024-09-11,366
445,2,2024-02-07,0
363,10,2023-02-08,303
123,18,2023-04-29,386
188,17,2023-12-01,186
420,5,2023-12-02,100
252,12,2024-06-22,244
335,6,2024-09-07,66
92,9,2023-03-15,113
63,20,2023-07-10,214
179,1,2023-11-20,77
139,15,2023-05-27,484
185,6,2023-10-11,186
205,19,2023-08-01,-10
214,18,2024-09-26,405
256,6,2024-12-18,148
135,13,2024-01-29,431
88,1,2023-12-05,382
207,13,2023-01-22,230
129,7,2023-04-15,20
3,15,2024-04-10,126
121,12,2024-04-03,396
385,1,2024-03-07,396
38,15,2024-12-16,248
341,4,2024-09-10,unknown
21,13,2023-08-09,160
242,5,2024-01-14,10
455,2,2023-08-10,396
303,1,2023-09-15,386
69,16,2024-12-13,100
129,6,2024-01-02,469
196,16,2023-12-15,68
140,14,2023-08-13,367
444,3,2024-12-14,167
283,15,2023-08-24,253
312,3,2023-07-02,349
277,2,2024-12-12,234
61,1,2024-03-19,350
319,9,2024-09-14,386
52,9,2023-01-06,349
153,7,2023-08-24,427
311,3,2023-05-07,302
389,18,2023-04-14,498
177,11,2024-04-24,380
362,7,2023-06-04,103
314,9,2023-09-14,375
97,1,2023-08-23,234
213,14,2024-05-14,430
137,20,2023-10-16,341
6,6,2024-05-24,170
109,7,2024-07-05,159
39,10,2024-12-09,unknown
425,7,2024-07-22,167
261,2,2023-10-25,386
426,4,2024-09-01,66
87,17,2023-05-17,431
465,1,2024-01-11,396
76,10,2023-03-28,491
471,19,2024-02-23,302
414,15,2023-07-18,349
457,10,2024-04-07,228
285,19,2024-03-12,419
239,12,2023-11-06,419
372,16,2024-08-18,104
495,9,2023-10-08,405
45,15,2023-11-19,322
401,17,2024-12-02,457
247,14,2023-06-01,385
450,18,2023-10-29,228
485,2,2023-10-05,185
18,4,2024-10-12,149
289,18,2024-11-18,100
414,7,2023-01-08,66
235,13,2023-08-23,171
416,15,2024-11-05,41
499,1,2024-07-14,303
115,11,2023-10-29,303
234,10,2023-02-07,180
11,5,2023-05-16,469
206,16,2024-02-25,484
247,11,2023-08-07,373
127,6,2023-12-14,68
147,9,2024-06-29,160
118,13,2023-03-20,228
382,8,2023-09-30,71
412,14,2023-06-10,302
363,1,2024-11-17,233
85,17,2023-11-04,349
137,5,2024-01-09,393
175,2,2023-01-09,411
289,9,2024-03-19,380
481,4,2023-04-23,314
19,17,2023-07-24,185
195,17,2024-02-09,228
330,18,2024-11-28,71
175,16,2023-07-16,118
449,8,2023-04-25,126
354,11,2023-05-01,304
499,18,2024-10-14,240
141,10,2023-03-06,23
93,13,2023-10-03,109
239,17,2023-08-27,160
205,18,2023-10-29,382
433,10,2024-01-27,386
245,16,2024-06-05,83
317,20,2024-01-04,380
295,5,2023-08-21,140
282,13,2023-07-14,240
17,18,2023-01-12,126
71,17,2024-11-19,24
269,9,2023-06-26,396
325,14,2023-08-05,302
305,17,2023-01-11,71
451,4,2024-03-21,unknown
7,18,2024-09-21,
314,20,2023-06-13,426
103,15,2024-07-04,228
193,11,2023-02-22,159
171,12,2023-08-06,411
251,9,2024-12-18,145
387,13,2023-12-26,406
207,15,2024-01-20,212
416,15,2023-02-25,94
380,5,2023-04-28,186
144,19,2023-09-10,341
25,20,2023-06-29,159
73,14,2024-02-19,41
93,17,2023-08-23,426
10,18,2024-12-08,149
336,3,2023-03-21,95
425,2,2024-10-08,426
499,1,2023-01-22,349
364,10,2024-04-21,484
199,19,2024-03-15,0
413,17,2024-07-23,419
339,12,2023-04-03,322
429,1,2023-07-11,186
139,12,2023-04-13,51
57,17,2024-01-31,430
232,3,2023-01-07,396
435,11,2024-10-01,314
384,17,2024-07-20,103
194,3,2023-08-19,411
486,8,2024-07-27,382
185,20,2023-08-28,350
292,4,2023-03-31,302
335,7,2023-08-20,167
116,14,2024-04-01,24
49,14,2023-08-21,396
82,4,2023-12-20,303
333,16,2023-11-29,126
335,1,2024-03-14,24
221,17,2024-01-10,95
323,10,2023-10-19,244
3,16,2023-12-11,322
206,16,2024-10-25,248
40,8,2024-03-03,68
59,7,2024-10-18,484
447,6,2023-05-10,396
122,16,2023-05-21,386
479,20,2024-02-19,127
96,16,2023-04-03,336
414,7,2024-09-17,83
235,9,2023-10-11,491
62,14,2024-10-16,336
256,11,2023-08-11,123
348,14,2024-04-07,
124,7,2024-06-28,148
482,1,2023-10-03,109
317,13,2024-11-12,123
409,20,2023-05-20,469
48,3,2023-12-23,23
409,20,2024-12-13,349
136,4,2023-01-23,186
201,11,2023-09-27,107
250,2,2024-10-26,426
314,14,2023-11-29,411
368,12,2023-03-26,386
429,17,2024-09-12,380
480,12,2023-01-31,0
